User-ID,ISBN,Book-Rating
277427,067940676X,0
277427,067941388X,0
277427,068971310X,0
277427,070434100X,0
277427,076790446X,0
277427,080284314X,0
277427,080410753X,0
277427,080411918X,0
277427,080501604X,0
277427,084993785X,0
277427,087605534X,8
277427,087784870X,10
277427,088138013X,0
277427,089104289X,0
277427,089879661X,5
277427,091031103X,0
277427,1400031354,0
277427,1400034779,0
277427,1400060265,10
277427,1551664968,0
277427,1551668157,0
277427,1556524412,0
277427,1557733090,0
277427,1558177736,0
277427,1559586893,10
277427,1559703865,0
277427,1562923668,10
277427,1563052377,0
277427,1564142019,0
277427,1564403963,9
277427,1565075722,10
277427,1565120310,0
277427,1567313000,0
277427,1568380593,10
277427,156865037X,7
277427,1570620768,0
277427,1570620970,0
277427,157224058X,0
277427,1572302399,10
277427,1572304510,10
277427,157421005X,0
277427,1576733343,10
277427,1576737160,0
277427,1576739597,7
277427,1581690606,7
277427,1582343772,0
277427,1852278099,0
277427,1852303468,7
277427,1887128255,0
277427,1930285000,8
277427,8251800811,7
277427,8495273829,0
277435,031215125X,8
277439,051509272X,5
277439,1583940790,0
277457,3442729785,7
277466,042516098X,0
277466,044022165X,0
277466,051512219X,0
277471,3423101776,8
277471,3596200261,10
277471,3804430058,0
277474,014038572X,5
277478,006008216X,6
277478,006105481X,0
277478,006447108X,0
277478,014200281X,6
277478,031287216X,0
277478,034066049X,0
277478,034540405X,0
277478,037329140X,0
277478,038067470X,7
277478,042508471X,0
277478,059010683X,0
277478,080410526X,0
277478,1550224670,0
277478,1558745718,8
277478,1572970014,0
277478,1740595904,7
277478,1850587981,0
277478,1853260088,0
277478,1853261173,0
277478,1892065444,0
277478,1893183025,0
277478,1903919134,7
277478,2723426890,6
277478,2840551446,0
277478,3822855588,0
277478,382289642X,7
277478,8493127817,9
277478,9025409881,0
277478,9029537353,0
277478,904500741X,0
277478,9068340344,7
277478,907433699X,0
277478,9995585227,0
277479,1588515893,9
277488,2070528189,0
277509,1400030382,9
277509,9724115380,9
277523,039915180X,10
277523,055308576X,10
277523,1558744150,10
277532,1550544683,7
277535,034543739X,7
277547,3404149114,3
277559,1582790671,7
277562,1858286018,9
277563,044667883X,5
277563,080506284X,0
277563,1590170296,0
277565,1862082626,0
277574,1885403003,10
277588,8401463017,8
277588,8401499585,8
277588,8408039369,6
277588,8478884661,7
277605,8787498782,7
277623,002542730X,5
277623,1400031346,8
277623,1400031354,8
277623,1588720756,6
277623,1590521986,0
277627,3257228295,0
277627,3423000015,0
277627,3423124199,10
277627,3423125756,10
277627,3453002393,0
277627,3499207338,0
277636,1576733971,0
277639,006109174X,0
277639,030702024X,8
277639,034525421X,0
277639,034539657X,8
277639,037303234X,0
277639,037322558X,0
277639,037329042X,0
277639,042516098X,5
277639,044014129X,0
277639,044921852X,7
277639,055323577X,0
277639,059039990X,0
277639,059046728X,0
277639,059048303X,0
277639,067100185X,0
277639,067945814X,0
277639,069451747X,0
277639,081251050X,0
277639,082172598X,0
277639,082173766X,6
277639,1552044653,0
277639,1557739412,0
277639,1567402283,0
277639,1567403387,0
277639,1578150124,0
277639,1578151910,0
277639,1578151929,0
277639,1578152534,0
277639,1578152712,0
277647,067976397X,8
277650,185326203X,0
277657,1882943155,10
277660,2070360016,7
277660,2253006629,8
277662,051510566X,5
277662,052594544X,4
277662,067150374X,0
277662,087542127X,5
277665,3453007867,9
277680,2070541886,6
277680,2253054615,3
277680,2266121081,0
277681,202010931X,0
277681,2070381803,8
277681,2070425525,7
277681,2253016950,5
277681,2253044903,0
277681,2253057649,4
277681,2253141704,0
277681,2253150711,0
277681,2253152846,0
277681,229031465X,7
277687,342312721X,0
277687,3423128178,6
277711,1573227889,10
277711,1844261085,0
277711,1853752797,5
277711,3293200664,0
277711,3320013041,0
277711,3379016829,0
277711,3453172620,0
277711,3499102315,0
277711,3770153081,0
277711,3821805897,6
277714,089296751X,10
277720,1551663058,5
277727,345308201X,7
277727,3453171861,10
277727,3453198875,10
277737,743411447,8
277740,185326086X,10
277744,1551660717,8
277744,1570515042,0
277744,1585360384,6
277767,3423125659,7
277775,076790592X,0
277811,055323370X,0
277835,014032724X,10
277840,014034893X,0
277843,1566194881,0
277872,1410749029,10
277873,042518336X,5
277873,1551666022,0
277879,055357227X,0
277879,088396631X,0
277879,1557734569,7
277879,804109729,0
277882,337903004X,0
277882,3404145356,0
277882,3423117710,0
277882,3442164435,0
277882,3442164516,0
277882,3453150538,0
277882,346203233X,0
277882,3499150425,0
277882,3518396129,0
277882,3746617332,0
277888,067976402X,0
277898,1558744606,8
277901,044651490X,0
277901,089480751X,6
277904,006019491X,7
277915,068482499X,0
277928,038542471X,0
277928,076791404x,0
277928,080211508x,0
277928,1573220310,10
277929,051511331X,0
277929,055357289X,0
277929,1551665522,8
277929,1557850003,0
277938,055328942X,0
277945,051512317X,7
277945,051513628X,0
277946,080505801X,7
277954,1888363576,0
277954,3822800740,10
277959,1551668904,7
277962,014029628X,0
277965,034540288X,0
277965,038097584X,0
277965,044840124X,8
277965,096665370X,8
277965,1573221112,0
277965,1888387408,5
277982,042516408X,0
277982,1853260282,5
277984,1593080549,10
277988,157174259X,10
277989,1558745157,6
277997,067976402X,8
278002,044651652X,0
278002,044651747X,0
278007,034543479X,8
278007,1551669110,6
278012,006251279X,0
278014,044022165X,0
278017,093393114X,5
278023,1558747281,5
278026,038533558X,9
278026,068815333X,7
278026,1551664976,0
278026,1551667517,7
278026,1551669609,0
278026,1551669625,6
278043,3442724937,0
278054,1842322753,2
278065,1882663128,8
278075,044900371X,7
278092,8440657285,0
278111,1573220876,0
278119,044661162X,9
278137,037308918X,0
278137,037308935X,8
278137,038097570X,0
278137,043906628X,0
278137,044022165X,0
278137,055325698X,8
278137,055328553X,0
278137,059048611X,0
278137,088419597X,9
278137,1556611536,9
278137,1556616686,0
278137,1558744150,9
278137,1558745017,8
278137,1576730360,0
278137,1576739562,10
278137,1577311000,0
278137,1582293031,9
278137,1892086034,0
278139,325722575X,8
278144,006440174X,0
278144,039914465X,0
278144,039914739X,0
278144,044022103X,0
278144,051511779X,0
278144,067087907X,0
278144,068484477X,0
278144,076534128X,0
278144,087131763X,0
278144,140003180X,0
278144,1551666839,0
278144,1573220280,0
278144,1573229075,0
278144,1881334406,0
278153,1551664194,0
278156,006107635X,5
278160,044022425X,8
278162,059035342X,10
278188,006440630X,0
278188,014037423X,0
278188,037316985X,0
278188,037327291X,5
278188,037344186X,0
278188,038082082X,0
278188,039308647X,0
278188,042510107X,0
278188,042518904X,0
278188,044022103X,8
278188,051512219X,0
278188,055324535X,0
278188,059042498X,0
278188,059042503X,0
278188,067152500X,0
278188,067167630X,0
278188,080410946X,8
278188,082177574X,7
278188,089872211X,0
278188,1551660679,8
278188,1551661586,6
278188,1551664305,0
278188,1551664992,9
278188,1551665220,7
278188,1551665344,7
278188,1551666960,8
278188,1551667487,7
278188,1551668181,0
278188,1551668300,0
278188,1551669293,0
278188,1557485534,4
278188,1561446807,0
278193,3551553068,0
278194,051512219X,4
278194,1585421073,0
278202,014025448X,2
278202,068815090X,3
278202,1401030270,4
278204,8420634158,8
278209,014011291X,6
278216,006093090X,0
278218,014017513X,9
278218,1865080012,6
278221,074341702X,7
278221,078601525X,0
278221,084990630X,0
278221,1556611188,9
278221,1556611536,9
278221,1556612257,10
278221,155661246X,9
278221,1576738469,7
278221,157856137X,0
278221,1578561388,0
278221,1582341338,0
278221,1589196635,10
278221,1889613010,10
278224,051512298X,0
278235,8466302042,0
278237,8477272204,0
278238,039480029X,10
278245,3423205903,9
278248,080506723X,8
278249,3453092880,9
278249,3596237874,6
278251,044020562X,7
278253,1565611489,9
278255,1878424319,0
278257,039592720X,0
278264,8466303316,8
278274,067988288X,0
278279,1567184693,5
278280,3442444365,0
278307,1881955230,0
278314,006091291X,5
278314,1573221775,2
278319,1551667525,8
278342,031285627X,0
278346,051513287X,6
278346,1583226443,8
278355,1577780728,9
278355,193059609X,0
278356,006091646X,9
278356,043935806X,10
278356,059035342X,0
278356,067165764X,0
278356,087795979X,10
278356,1567310028,7
278356,1853263214,9
278368,1559722630,0
278390,044661257X,8
278390,080410753X,9
278396,1853260339,7
278401,3426600218,9
278411,155166898X,0
278411,1551669021,0
278411,1551669293,0
278418,002043300X,0
278418,003021436X,0
278418,006015957X,0
278418,006016848X,0
278418,006020883X,0
278418,006098418X,0
278418,006109398X,0
278418,006109921X,0
278418,006444144X,0
278418,014025448X,0
278418,014034294X,0
278418,014036336X,0
278418,014058661X,0
278418,015299646X,0
278418,015540475X,0
278418,015679201X,0
278418,025602670X,0
278418,030700113X,0
278418,030700645X,0
278418,030701021X,0
278418,030701035X,0
278418,030702055X,0
278418,030702122X,0
278418,030704601X,0
278418,030707000X,0
278418,030710057X,0
278418,030710124X,0
278418,030710253X,0
278418,030710561X,0
278418,030711466X,0
278418,030711807X,0
278418,030711869X,0
278418,030711886X,0
278418,030712391X,0
278418,030712844X,0
278418,030712908X,0
278418,030713184X,0
278418,030716232X,0
278418,030720006X,0
278418,030723102X,0
278418,030730115X,0
278418,030741194X,0
278418,030768931X,0
278418,030774020X,0
278418,030774826X,0
278418,030780125X,0
278418,030798754X,0
278418,030798818X,0
278418,031090403X,0
278418,031264776X,0
278418,031298250X,0
278418,034530988X,0
278418,034531784X,0
278418,034538184X,0
278418,034538475X,0
278418,034538850X,0
278418,037302505X,0
278418,037302715X,0
278418,037302973X,6
278418,037303007X,0
278418,037303122X,0
278418,037303136X,0
278418,037303203X,0
278418,037303279X,0
278418,037303377X,0
278418,037303458X,0
278418,037307302X,0
278418,037307347X,0
278418,037307610X,0
278418,037307638X,0
278418,037307655X,0
278418,037307977X,0
278418,037309227X,0
278418,037310555X,0
278418,037310572X,0
278418,037310605X,0
278418,037310636X,0
278418,037311382X,0
278418,037311415X,0
278418,037311429X,0
278418,037311432X,0
278418,037311611X,0
278418,037311687X,0
278418,037312256X,0
278418,037316176X,0
278418,037316436X,0
278418,037316601X,0
278418,037316632X,0
278418,037319059X,0
278418,037319501X,0
278418,037322009X,0
278418,037322222X,0
278418,037322303X,0
278418,037322575X,0
278418,037324052X,0
278418,037324357X,0
278418,037326223X,0
278418,037326237X,0
278418,037326240X,0
278418,037326254X,0
278418,037327145X,0
278418,037329008X,0
278418,037329011X,0
278418,037329090X,0
278418,037345158X,0
278418,037370027X,0
278418,037370433X,0
278418,037370562X,0
278418,037370691X,0
278418,037370710X,0
278418,037370741X,0
278418,037370769X,0
278418,037370786X,0
278418,037370951X,0
278418,037376250X,0
278418,037382503X,0
278418,037383375X,7
278418,038000772X,0
278418,038057067X,0
278418,038059949X,0
278418,038069994X,0
278418,038075892X,0
278418,038076587X,0
278418,038076654X,0
278418,038078906X,0
278418,038082180X,0
278418,038097391X,5
278418,038546973X,0
278418,038547024X,0
278418,038549081X,0
278418,038550120X,0
278418,039480967X,0
278418,039485926X,0
278418,039486154X,0
278418,039487062X,0
278418,039487336X,0
278418,039489460X,0
278418,039489748X,0
278418,039537605X,0
278418,039555165X,0
278418,039913932X,0
278418,039923568X,0
278418,039961110X,0
278418,042505733X,0
278418,042511743X,0
278418,042513525X,5
278418,042513699X,0
278418,042516313X,0
278418,042518630X,7
278418,043908654X,0
278418,043910274X,0
278418,043917306X,0
278418,043920092X,0
278418,043920741X,0
278418,043928886X,0
278418,043940178X,0
278418,043949169X,0
278418,044011585X,0
278418,044012509X,0
278418,044018584X,0
278418,044019539X,0
278418,044020271X,0
278418,044021145X,0
278418,044021369X,0
278418,044021422X,0
278418,044022473X,0
278418,044023669X,0
278418,044023722X,0
278418,044040665X,0
278418,044056753X,5
278418,044132231X,0
278418,044301566X,0
278418,044651652X,0
278418,044661095X,0
278418,044804501X,0
278418,044809536X,0
278418,044819094X,0
278418,044840124X,0
278418,044840463X,0
278418,044841287X,0
278418,044846537X,0
278418,044920216X,0
278418,044922046X,0
278418,048628039X,0
278418,051512012X,0
278418,051512334X,0
278418,051512608X,0
278418,051604639X,0
278418,051734582X,0
278418,051788710X,4
278418,051788738X,0
278418,053104470X,0
278418,055305502X,0
278418,055305516X,0
278418,055312577X,0
278418,055321277X,0
278418,055321330X,0
278418,055322011X,0
278418,055325362X,0
278418,055327824X,0
278418,055328861X,0
278418,055329122X,0
278418,055329170X,0
278418,055329296X,0
278418,055329301X,0
278418,055348253X,0
278418,055348351X,0
278418,055348480X,0
278418,055356451X,0
278418,055356773X,0
278418,055357227X,0
278418,055357230X,0
278418,055357258X,0
278418,059001496X,0
278418,059009887X,0
278418,059010294X,0
278418,059030271X,0
278418,059031257X,0
278418,059031792X,0
278418,059031954X,0
278418,059033235X,0
278418,059040024X,0
278418,059041139X,0
278418,059041464X,0
278418,059042422X,0
278418,059042694X,0
278418,059042730X,0
278418,059043120X,0
278418,059043649X,0
278418,059043652X,0
278418,059044008X,0
278418,059044252X,0
278418,059044347X,0
278418,059044364X,0
278418,059044509X,0
278418,059044798X,0
278418,059044848X,0
278418,059044963X,0
278418,059045076X,0
278418,059045367X,0
278418,059045403X,0
278418,059045658X,0
278418,059047071X,0
278418,059048303X,0
278418,059048348X,0
278418,059048933X,0
278418,059049418X,0
278418,059050214X,0
278418,059056885X,0
278418,059066218X,0
278418,059067319X,0
278418,059067448X,0
278418,059088008X,4
278418,059093483X,0
278418,067101482X,0
278418,067147202X,0
278418,067147555X,0
278418,067157194X,0
278418,067157860X,0
278418,067160550X,7
278418,067164257X,0
278418,067165764X,0
278418,067172097X,0
278418,067172262X,0
278418,067175937X,0
278418,067181866X,0
278418,067186839X,0
278418,067187098X,0
278418,067188719X,0
278418,067230483X,0
278418,067986153X,0
278418,067986699X,0
278418,067987366X,0
278418,067987450X,0
278418,067988467X,0
278418,067988744X,0
278418,068416311X,0
278418,068416325X,0
278418,068419368X,0
278418,068746384X,0
278418,068812299X,0
278418,068822086X,0
278418,068971713X,0
278418,068983361X,0
278418,069620360X,0
278418,073570922X,0
278418,074343627X,0
278418,074600186X,0
278418,076110481X,0
278418,078600584X,0
278418,078712138X,0
278418,078942973X,0
278418,080071248X,0
278418,080410526X,0
278418,081171814X,0
278418,081671620X,0
278418,081672962X,0
278418,081673755X,0
278418,081673836X,0
278418,081674209X,0
278418,081674517X,0
278418,081674811X,0
278418,081674890X,0
278418,081676364X,0
278418,081956382X,0
278418,082173654X,0
278418,082175369X,0
278418,082250975X,0
278418,082340272X,0
278418,083760415X,0
278418,084311438X,0
278418,084312914X,0
278418,086611954X,0
278418,087129639X,0
278418,087690214X,0
278418,088184781X,4
278418,088784149X,0
278418,089586763X,0
278418,091636626X,0
278418,096350794X,0
278418,1400012023,0
278418,1551660210,0
278418,1551660350,0
278418,1551660687,0
278418,155166075X,0
278418,1551661489,0
278418,1551664275,0
278418,1551664372,0
278418,1551664496,0
278418,1551664844,0
278418,1551665026,0
278418,1551665069,0
278418,1551665549,0
278418,1551665646,0
278418,1551665859,0
278418,1551666243,0
278418,1551668122,0
278418,1551668270,0
278418,1551668645,0
278418,155166884X,0
278418,1552090094,0
278418,1555471978,0
278418,1555472729,0
278418,1555913172,0
278418,1556113331,0
278418,1556610459,0
278418,155661585X,0
278418,1557041164,0
278418,1557230056,0
278418,1557231745,0
278418,1557233918,0
278418,1557236046,0
278418,1557237395,0
278418,1557484643,0
278418,1557486638,0
278418,1557486670,0
278418,1557487065,0
278418,155748807X,0
278418,1557488126,0
278418,1557489335,0
278418,155773772X,0
278418,1557820651,0
278418,1557820708,0
278418,1557820791,0
278418,1557820805,0
278418,1557820813,0
278418,1557820821,0
278418,1558173501,0
278418,1558176128,0
278418,1558512624,0
278418,1558515607,0
278418,1558533109,0
278418,155882068X,5
278418,1559029854,0
278418,1559029897,0
278418,1559161353,0
278418,1559162406,0
278418,155921001X,0
278418,1559211369,0
278418,1559274034,0
278418,1559587032,0
278418,1559700734,0
278418,1560250089,0
278418,156100412X,0
278418,1561441635,0
278418,1561443026,0
278418,1561447374,0
278418,156144751X,0
278418,1561449164,0
278418,1561449512,0
278418,1561560081,0
278418,1561560286,0
278418,156156110X,0
278418,1561561428,0
278418,1561561479,0
278418,1561564001,0
278418,156156401X,0
278418,1561564702,0
278418,1561564842,0
278418,1561565954,0
278418,1561731331,0
278418,1561792578,0
278418,1561792594,0
278418,1561792616,0
278418,1561800449,0
278418,1561895369,0
278418,1562054988,0
278418,1562055496,0
278418,1562058258,0
278418,1562058312,0
278418,1562470043,0
278418,1562470795,0
278418,1562472305,0
278418,1562477609,0
278418,1562764446,0
278418,1562820516,0
278418,1562824260,0
278418,1562925539,0
278418,156293113X,0
278418,1562934961,0
278418,1562935224,0
278418,156294651X,0
278418,156397102X,0
278418,1564024539,0
278418,1564026590,0
278418,1564143864,0
278418,1564143880,0
278418,1564762033,0
278418,156504844X,0
278418,1565073223,0
278418,1565651766,0
278418,1565656881,0
278418,1565923766,0
278418,1565924827,0
278418,1565970632,0
278418,1565970705,0
278418,156682043X,0
278418,1566910900,0
278418,1567140254,0
278418,1567311199,0
278418,1567312187,0
278418,1567630413,0
278418,1568472277,0
278418,1568843208,0
278418,1569751544,3
278418,1569870209,0
278418,1569870241,0
278418,156987025X,0
278418,1569870306,0
278418,1569870314,0
278418,1569870349,0
278418,156987039X,0
278418,1569870403,0
278418,156987042X,0
278418,1569870497,0
278418,1569870535,0
278418,1569870918,0
278418,1569873291,0
278418,156987333X,0
278418,1569873666,0
278418,1569875162,0
278418,1569875170,0
278418,1569875189,0
278418,1569875197,0
278418,1570360642,0
278418,1570423008,5
278418,1570425159,0
278418,1570541345,0
278418,1570541930,0
278418,1570640076,0
278418,1570640238,0
278418,1570640440,0
278418,1570640467,0
278418,1570642567,0
278418,157064263X,0
278418,1570642680,0
278418,1570642877,0
278418,1570645639,0
278418,157082097X,0
278418,157082150X,0
278418,1570823855,0
278418,1570825041,0
278418,1570825653,0
278418,1570829675,0
278418,1570829691,0
278418,1570829705,0
278418,1570960100,0
278418,1571020209,0
278418,1571515488,0
278418,1571515496,0
278418,1571690972,0
278418,1572312262,0
278418,1572313730,0
278418,1572315652,0
278418,1572970014,0
278418,1572970227,0
278418,1572970359,0
278418,1572970928,0
278418,1572970979,0
278418,1572970987,0
278418,1572971363,0
278418,1572971509,0
278418,1572971835,0
278418,1572972068,0
278418,1572972416,0
278418,1575130017,0
278418,1575130882,0
278418,1575130920,0
278418,1575660962,0
278418,1575842955,0
